TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud,TxnDay,TxnMonth,TxnWeekday,IsWeekend,TransactionType_enc,Location_enc,MerchantFraudRate,LocationFraudRate
88138,2024-07-30,1903.72,383,refund,Los Angeles,0,30,7,1,0,1,3,0.017391304347826087,0.009561191626409019
88139,2024-07-29,1183.17,746,purchase,Philadelphia,0,29,7,0,0,0,5,0.0,0.009115770282588878
88140,2023-12-30,1831.12,910,purchase,San Diego,0,30,12,5,1,0,8,0.008771929824561403,0.011373751359905053
88141,2024-03-14,622.13,351,refund,Los Angeles,0,14,3,3,0,1,3,0.020202020202020204,0.009561191626409019
88142,2024-08-01,4431.6,676,refund,Dallas,0,1,8,3,0,1,1,0.0,0.009825327510917031
88143,2023-11-28,1153.56,180,refund,Chicago,0,28,11,1,0,1,0,0.01098901098901099,0.009320121652114197
88144,2023-12-24,4868.57,628,refund,Houston,0,24,12,6,1,1,2,0.011494252873563218,0.010509458512661395
88145,2024-04-17,915.83,212,purchase,Dallas,0,17,4,2,0,0,1,0.0,0.009825327510917031
88146,2024-06-19,2273.5,87,refund,San Antonio,0,19,6,2,0,1,7,0.009900990099009901,0.009838998211091235
88147,2023-11-03,3686.75,988,purchase,San Antonio,0,3,11,4,0,0,7,0.0,0.009838998211091235
88148,2024-08-16,4943.77,781,purchase,Los Angeles,0,16,8,4,0,0,3,0.0,0.009561191626409019
88149,2024-10-07,3291.72,607,purchase,Dallas,0,7,10,0,0,0,1,0.010752688172043012,0.009825327510917031
88150,2023-11-15,4602.44,589,purchase,San Diego,0,15,11,2,0,0,8,0.0,0.011373751359905053
88151,2024-08-26,4184.64,933,refund,San Diego,0,26,8,0,0,1,8,0.03296703296703297,0.011373751359905053
88152,2024-01-11,3452.35,967,refund,San Antonio,0,11,1,3,0,1,7,0.0,0.009838998211091235
88153,2024-07-08,3509.45,852,purchase,San Antonio,0,8,7,0,0,0,7,0.01,0.009838998211091235
88154,2024-07-08,2991.59,468,purchase,Los Angeles,0,8,7,0,0,0,3,0.010526315789473684,0.009561191626409019
88155,2023-11-20,2554.17,578,purchase,San Diego,0,20,11,0,0,0,8,0.008695652173913044,0.011373751359905053
88156,2023-10-30,505.82,432,purchase,Dallas,0,30,10,0,0,0,1,0.0,0.009825327510917031
88157,2024-01-29,1541.37,320,refund,San Jose,0,29,1,0,0,1,9,0.0,0.00887302396736359
88158,2024-06-08,2115.94,386,refund,Dallas,0,8,6,5,1,1,1,0.03260869565217391,0.009825327510917031
88159,2023-12-28,1278.16,203,purchase,Philadelphia,0,28,12,3,0,0,5,0.0,0.009115770282588878
88160,2024-06-28,1092.9,399,purchase,Houston,0,28,6,4,0,0,2,0.0,0.010509458512661395
88161,2024-07-28,1364.57,768,refund,New York,0,28,7,6,1,1,4,0.0,0.011608125687981587
88162,2024-10-09,2576.89,596,refund,New York,0,9,10,2,0,1,4,0.010752688172043012,0.011608125687981587
88163,2024-04-26,1845.43,967,purchase,Los Angeles,0,26,4,4,0,0,3,0.0,0.009561191626409019
88164,2024-05-19,1356.57,368,refund,San Diego,0,19,5,6,1,1,8,0.0,0.011373751359905053
88165,2024-04-25,1911.4,230,refund,San Antonio,0,25,4,3,0,1,7,0.011111111111111112,0.009838998211091235
88166,2023-10-27,4767.38,411,refund,Chicago,0,27,10,4,0,1,0,0.0,0.009320121652114197
88167,2024-01-08,2673.5,830,refund,Houston,0,8,1,0,0,1,2,0.017857142857142856,0.010509458512661395
88168,2024-07-31,2094.88,815,purchase,San Antonio,1,31,7,2,0,0,7,0.02,0.009838998211091235
88169,2024-07-29,3021.16,887,refund,Los Angeles,0,29,7,0,0,1,3,0.0,0.009561191626409019
88170,2024-07-12,2359.59,568,refund,Los Angeles,0,12,7,4,0,1,3,0.041237113402061855,0.009561191626409019
88171,2024-10-06,349.52,11,refund,Philadelphia,0,6,10,6,1,1,5,0.010526315789473684,0.009115770282588878
88172,2024-02-20,4151.47,56,purchase,Dallas,0,20,2,1,0,0,1,0.009433962264150943,0.009825327510917031
88173,2023-12-14,3560.5,792,refund,Chicago,0,14,12,3,0,1,0,0.030612244897959183,0.009320121652114197
88174,2024-01-22,4150.0,387,refund,Phoenix,0,22,1,0,0,1,6,0.008547008547008548,0.009939759036144578
88175,2023-12-12,2007.19,639,refund,New York,0,12,12,1,0,1,4,0.019230769230769232,0.011608125687981587
88176,2024-03-10,4529.58,244,purchase,San Antonio,0,10,3,6,1,0,7,0.010638297872340425,0.009838998211091235
88177,2024-07-28,1032.09,278,purchase,San Diego,0,28,7,6,1,0,8,0.03125,0.011373751359905053
88178,2024-09-05,893.38,856,purchase,Dallas,0,5,9,3,0,0,1,0.0,0.009825327510917031
88179,2024-04-21,2273.16,519,purchase,San Jose,0,21,4,6,1,0,9,0.00980392156862745,0.00887302396736359
88180,2024-01-20,1402.24,467,refund,New York,0,20,1,5,1,1,4,0.0,0.011608125687981587
88181,2024-09-12,3466.18,792,refund,Houston,0,12,9,3,0,1,2,0.030612244897959183,0.010509458512661395
88182,2024-08-28,1389.35,526,refund,Houston,0,28,8,2,0,1,2,0.00980392156862745,0.010509458512661395
88183,2023-12-29,444.62,863,refund,Chicago,0,29,12,4,0,1,0,0.0,0.009320121652114197
88184,2024-02-16,3023.22,557,purchase,Philadelphia,0,16,2,4,0,0,5,0.0,0.009115770282588878
88185,2024-05-15,2813.39,217,refund,San Jose,0,15,5,2,0,1,9,0.0,0.00887302396736359
88186,2024-01-30,4048.62,715,refund,New York,0,30,1,1,0,1,4,0.009345794392523364,0.011608125687981587
88187,2024-04-04,3396.96,989,purchase,Dallas,0,4,4,3,0,0,1,0.04040404040404041,0.009825327510917031
88188,2024-02-16,1442.95,420,refund,Dallas,0,16,2,4,0,1,1,0.0297029702970297,0.009825327510917031
88189,2024-08-24,1562.97,844,refund,San Diego,0,24,8,5,1,1,8,0.009615384615384616,0.011373751359905053
88190,2024-08-28,3963.4,577,refund,Houston,0,28,8,2,0,1,2,0.008620689655172414,0.010509458512661395
88191,2024-04-18,4583.05,276,purchase,Phoenix,0,18,4,3,0,0,6,0.03636363636363636,0.009939759036144578
88192,2024-04-25,2378.17,317,purchase,San Diego,0,25,4,3,0,0,8,0.019801980198019802,0.011373751359905053
88193,2024-02-16,3237.52,502,refund,San Diego,0,16,2,4,0,1,8,0.0,0.011373751359905053
88194,2024-10-03,2277.29,674,refund,Philadelphia,0,3,10,3,0,1,5,0.009174311926605505,0.009115770282588878
88195,2024-02-06,3755.94,487,refund,Los Angeles,0,6,2,1,0,1,3,0.0,0.009561191626409019
88196,2024-02-12,3697.19,601,purchase,San Diego,0,12,2,0,0,0,8,0.0,0.011373751359905053
88197,2024-09-01,1064.79,604,refund,Phoenix,0,1,9,6,1,1,6,0.0,0.009939759036144578
88198,2024-10-08,158.63,517,refund,Houston,0,8,10,1,0,1,2,0.0,0.010509458512661395
88199,2024-02-23,4171.48,576,purchase,Los Angeles,0,23,2,4,0,0,3,0.0,0.009561191626409019
88200,2024-04-29,1155.34,793,purchase,New York,0,29,4,0,0,0,4,0.0,0.011608125687981587
88201,2024-02-11,4531.0,985,purchase,Dallas,0,11,2,6,1,0,1,0.0,0.009825327510917031
88202,2024-02-25,4717.09,417,purchase,Phoenix,0,25,2,6,1,0,6,0.019230769230769232,0.009939759036144578
88203,2024-01-15,4493.86,153,purchase,Phoenix,0,15,1,0,0,0,6,0.0,0.009939759036144578
88204,2024-07-01,70.48,473,purchase,San Antonio,0,1,7,0,0,0,7,0.01020408163265306,0.009838998211091235
88205,2024-09-17,3928.17,991,refund,Los Angeles,0,17,9,1,0,1,3,0.0,0.009561191626409019
88206,2023-12-25,1140.63,255,refund,Los Angeles,0,25,12,0,0,1,3,0.021739130434782608,0.009561191626409019
88207,2024-08-16,503.15,231,purchase,San Jose,0,16,8,4,0,0,9,0.008333333333333333,0.00887302396736359
88208,2024-05-02,745.42,60,refund,San Jose,0,2,5,3,0,1,9,0.020618556701030927,0.00887302396736359
88209,2023-12-19,3508.02,46,purchase,Chicago,0,19,12,1,0,0,0,0.009900990099009901,0.009320121652114197
88210,2024-09-15,4664.12,832,refund,Dallas,0,15,9,6,1,1,1,0.0,0.009825327510917031
88211,2024-08-01,3251.35,186,refund,Dallas,0,1,8,3,0,1,1,0.009433962264150943,0.009825327510917031
88212,2024-10-03,2416.77,477,purchase,New York,0,3,10,3,0,0,4,0.009174311926605505,0.011608125687981587
88213,2024-08-15,771.87,278,refund,Houston,0,15,8,3,0,1,2,0.03125,0.010509458512661395
88214,2024-01-15,3809.24,972,refund,Houston,0,15,1,0,0,1,2,0.0,0.010509458512661395
88215,2024-02-08,3636.79,390,purchase,Philadelphia,0,8,2,3,0,0,5,0.011363636363636364,0.009115770282588878
88216,2024-07-03,295.88,555,refund,Chicago,0,3,7,2,0,1,0,0.012345679012345678,0.009320121652114197
88217,2024-03-03,2626.54,57,purchase,San Diego,0,3,3,6,1,0,8,0.02040816326530612,0.011373751359905053
88218,2023-10-29,1056.86,312,refund,Los Angeles,0,29,10,6,1,1,3,0.010309278350515464,0.009561191626409019
88219,2024-10-02,280.12,799,purchase,Dallas,0,2,10,2,0,0,1,0.0,0.009825327510917031
88220,2024-04-23,1609.77,663,purchase,Phoenix,0,23,4,1,0,0,6,0.011494252873563218,0.009939759036144578
88221,2023-10-25,236.22,552,purchase,Los Angeles,0,25,10,2,0,0,3,0.011111111111111112,0.009561191626409019
88222,2024-04-18,4378.52,841,purchase,San Antonio,0,18,4,3,0,0,7,0.008620689655172414,0.009838998211091235
88223,2023-10-26,2834.5,711,refund,Houston,0,26,10,3,0,1,2,0.0,0.010509458512661395
88224,2024-01-17,3966.87,889,purchase,Los Angeles,0,17,1,2,0,0,3,0.021739130434782608,0.009561191626409019
88225,2024-06-07,2417.69,734,refund,Chicago,0,7,6,4,0,1,0,0.01680672268907563,0.009320121652114197
88226,2024-03-17,4469.24,2,purchase,San Jose,0,17,3,6,1,0,9,0.0,0.00887302396736359
88227,2024-09-09,4300.45,530,refund,San Diego,1,9,9,0,0,1,8,0.01,0.011373751359905053
88228,2024-05-20,1880.53,554,refund,San Antonio,0,20,5,0,0,1,7,0.008771929824561403,0.009838998211091235
88229,2024-09-16,394.45,301,refund,San Diego,0,16,9,0,0,1,8,0.0,0.011373751359905053
88230,2024-08-16,2483.72,997,purchase,Los Angeles,0,16,8,4,0,0,3,0.010416666666666666,0.009561191626409019
88231,2024-07-07,2283.53,290,purchase,Houston,0,7,7,6,1,0,2,0.011111111111111112,0.010509458512661395
88232,2024-04-15,4706.93,886,refund,Los Angeles,0,15,4,0,0,1,3,0.02830188679245283,0.009561191626409019
88233,2024-01-02,3051.12,21,refund,Phoenix,0,2,1,1,0,1,6,0.009708737864077669,0.009939759036144578
88234,2024-01-10,1911.08,599,purchase,Houston,0,10,1,2,0,0,2,0.00909090909090909,0.010509458512661395
88235,2024-07-08,4086.97,334,purchase,Philadelphia,0,8,7,0,0,0,5,0.0,0.009115770282588878
88236,2023-10-25,174.67,970,refund,Philadelphia,0,25,10,2,0,1,5,0.0,0.009115770282588878
88237,2024-06-03,4100.6,475,refund,San Antonio,0,3,6,0,0,1,7,0.010638297872340425,0.009838998211091235
88238,2024-10-13,2350.72,986,refund,San Antonio,0,13,10,6,1,1,7,0.009900990099009901,0.009838998211091235
88239,2023-10-28,1431.17,99,refund,San Antonio,0,28,10,5,1,1,7,0.0,0.009838998211091235
88240,2024-05-12,2750.21,937,purchase,Dallas,0,12,5,6,1,0,1,0.02127659574468085,0.009825327510917031
88241,2024-07-11,3244.28,436,refund,Los Angeles,0,11,7,3,0,1,3,0.041666666666666664,0.009561191626409019
88242,2023-11-04,2013.51,369,purchase,Phoenix,0,4,11,5,1,0,6,0.0,0.009939759036144578
88243,2023-11-14,1747.67,566,refund,San Jose,0,14,11,1,0,1,9,0.00980392156862745,0.00887302396736359
88244,2024-05-27,3204.2,362,purchase,San Diego,0,27,5,0,0,0,8,0.009174311926605505,0.011373751359905053
88245,2024-09-16,4937.56,174,refund,San Antonio,0,16,9,0,0,1,7,0.00980392156862745,0.009838998211091235
88246,2024-06-25,2306.46,887,refund,Phoenix,0,25,6,1,0,1,6,0.0,0.009939759036144578
88247,2024-06-10,3590.38,519,refund,San Jose,0,10,6,0,0,1,9,0.00980392156862745,0.00887302396736359
88248,2024-09-20,2269.17,948,refund,San Diego,0,20,9,4,0,1,8,0.0,0.011373751359905053
88249,2024-02-23,2767.65,832,refund,Dallas,0,23,2,4,0,1,1,0.0,0.009825327510917031
88250,2024-03-24,3787.26,356,purchase,Chicago,0,24,3,6,1,0,0,0.010416666666666666,0.009320121652114197
88251,2024-04-26,345.15,622,purchase,New York,0,26,4,4,0,0,4,0.0,0.011608125687981587
88252,2024-03-06,3834.23,188,refund,Phoenix,0,6,3,2,0,1,6,0.007462686567164179,0.009939759036144578
88253,2023-12-02,4993.56,509,purchase,New York,0,2,12,5,1,0,4,0.0,0.011608125687981587
88254,2023-12-18,100.34,304,purchase,San Jose,0,18,12,0,0,0,9,0.0375,0.00887302396736359
88255,2024-04-02,4.17,309,purchase,Houston,0,2,4,1,0,0,2,0.010752688172043012,0.010509458512661395
88256,2024-02-18,4304.76,233,purchase,Dallas,0,18,2,6,1,0,1,0.0,0.009825327510917031
88257,2024-03-03,3886.45,33,refund,San Antonio,0,3,3,6,1,1,7,0.009708737864077669,0.009838998211091235
88258,2024-06-07,3235.06,735,purchase,Los Angeles,0,7,6,4,0,0,3,0.0,0.009561191626409019
88259,2024-05-02,4079.05,777,purchase,Houston,0,2,5,3,0,0,2,0.009708737864077669,0.010509458512661395
88260,2024-04-17,293.72,173,refund,Philadelphia,0,17,4,2,0,1,5,0.0,0.009115770282588878
88261,2024-10-14,3421.86,102,purchase,San Jose,0,14,10,0,0,0,9,0.020618556701030927,0.00887302396736359
88262,2024-09-01,4099.6,654,purchase,Phoenix,0,1,9,6,1,0,6,0.009345794392523364,0.009939759036144578
88263,2024-03-21,1228.54,554,purchase,Dallas,0,21,3,3,0,0,1,0.008771929824561403,0.009825327510917031
88264,2024-03-24,4873.89,801,refund,San Diego,0,24,3,6,1,1,8,0.0,0.011373751359905053
88265,2024-08-09,753.46,258,refund,Los Angeles,0,9,8,4,0,1,3,0.0,0.009561191626409019
88266,2024-04-26,4498.46,581,refund,Houston,0,26,4,4,0,1,2,0.021505376344086023,0.010509458512661395
88267,2024-01-29,3646.34,681,refund,Philadelphia,0,29,1,0,0,1,5,0.022727272727272728,0.009115770282588878
88268,2023-10-30,1925.34,132,refund,Philadelphia,0,30,10,0,0,1,5,0.00909090909090909,0.009115770282588878
88269,2024-04-27,4069.06,450,purchase,Chicago,0,27,4,5,1,0,0,0.0,0.009320121652114197
88270,2024-08-23,3967.57,945,refund,Houston,1,23,8,4,0,1,2,0.01020408163265306,0.010509458512661395
88271,2024-03-26,2541.79,53,purchase,Philadelphia,0,26,3,1,0,0,5,0.00847457627118644,0.009115770282588878
88272,2024-08-22,4290.96,912,refund,Dallas,0,22,8,3,0,1,1,0.01680672268907563,0.009825327510917031
88273,2024-08-22,3580.26,484,refund,Dallas,0,22,8,3,0,1,1,0.010752688172043012,0.009825327510917031
88274,2024-10-19,4209.3,879,refund,San Antonio,0,19,10,5,1,1,7,0.0,0.009838998211091235
88275,2023-12-29,846.36,221,refund,Dallas,0,29,12,4,0,1,1,0.0,0.009825327510917031
88276,2024-08-28,2739.04,430,purchase,Dallas,0,28,8,2,0,0,1,0.0,0.009825327510917031
88277,2024-08-27,3412.41,62,purchase,Philadelphia,0,27,8,1,0,0,5,0.027777777777777776,0.009115770282588878
88278,2024-09-12,4949.88,747,purchase,New York,0,12,9,3,0,0,4,0.04,0.011608125687981587
88279,2024-08-07,855.69,50,refund,San Diego,0,7,8,2,0,1,8,0.0,0.011373751359905053
88280,2024-01-23,3849.47,240,refund,Philadelphia,0,23,1,1,0,1,5,0.018018018018018018,0.009115770282588878
88281,2024-07-29,4335.83,155,refund,San Antonio,0,29,7,0,0,1,7,0.0,0.009838998211091235
88282,2024-09-05,3013.51,28,purchase,Houston,0,5,9,3,0,0,2,0.020833333333333332,0.010509458512661395
88283,2023-12-29,3815.04,538,refund,Los Angeles,0,29,12,4,0,1,3,0.010526315789473684,0.009561191626409019
88284,2024-04-22,2855.86,251,refund,Houston,0,22,4,0,0,1,2,0.0,0.010509458512661395
88285,2024-08-06,2923.28,876,refund,Chicago,0,6,8,1,0,1,0,0.011363636363636364,0.009320121652114197
88286,2024-09-10,977.72,473,purchase,New York,0,10,9,1,0,0,4,0.01020408163265306,0.011608125687981587
88287,2023-12-13,2896.62,488,purchase,San Diego,0,13,12,2,0,0,8,0.010752688172043012,0.011373751359905053
88288,2024-03-22,3173.29,611,purchase,San Antonio,0,22,3,4,0,0,7,0.0,0.009838998211091235
88289,2024-02-06,455.51,482,refund,New York,0,6,2,1,0,1,4,0.009259259259259259,0.011608125687981587
88290,2024-01-22,2236.91,292,refund,Phoenix,0,22,1,0,0,1,6,0.010526315789473684,0.009939759036144578
88291,2024-02-14,4978.8,348,purchase,Chicago,0,14,2,2,0,0,0,0.0,0.009320121652114197
88292,2023-11-08,2354.46,510,refund,Philadelphia,0,8,11,2,0,1,5,0.0,0.009115770282588878
88293,2023-10-23,4673.57,128,refund,Chicago,0,23,10,0,0,1,0,0.0,0.009320121652114197
88294,2024-08-10,1067.77,690,refund,Dallas,0,10,8,5,1,1,1,0.0,0.009825327510917031
88295,2024-05-26,3522.77,589,purchase,Phoenix,0,26,5,6,1,0,6,0.0,0.009939759036144578
88296,2024-07-26,2490.88,277,refund,Chicago,0,26,7,4,0,1,0,0.030927835051546393,0.009320121652114197
88297,2024-06-26,652.12,837,purchase,San Antonio,0,26,6,2,0,0,7,0.017699115044247787,0.009838998211091235
88298,2024-09-06,744.21,546,refund,Houston,0,6,9,4,0,1,2,0.017699115044247787,0.010509458512661395
88299,2024-09-20,4016.08,595,refund,Houston,0,20,9,4,0,1,2,0.008620689655172414,0.010509458512661395
88300,2024-02-22,4406.73,247,purchase,Phoenix,0,22,2,3,0,0,6,0.009433962264150943,0.009939759036144578
88301,2024-03-27,4667.49,704,refund,Philadelphia,0,27,3,2,0,1,5,0.0,0.009115770282588878
88302,2024-07-26,348.73,882,refund,Dallas,0,26,7,4,0,1,1,0.012048192771084338,0.009825327510917031
88303,2024-10-10,3870.85,727,purchase,New York,0,10,10,3,0,0,4,0.00909090909090909,0.011608125687981587
88304,2024-08-24,483.95,794,purchase,Dallas,0,24,8,5,1,0,1,0.0,0.009825327510917031
88305,2024-05-18,100.01,358,refund,New York,0,18,5,5,1,1,4,0.010416666666666666,0.011608125687981587
88306,2024-02-24,4308.72,153,refund,Phoenix,0,24,2,5,1,1,6,0.0,0.009939759036144578
88307,2024-09-07,4603.4,867,refund,San Antonio,0,7,9,5,1,1,7,0.0,0.009838998211091235
88308,2024-04-10,1822.92,801,purchase,Los Angeles,0,10,4,2,0,0,3,0.0,0.009561191626409019
88309,2024-07-22,137.01,799,refund,Dallas,0,22,7,0,0,1,1,0.0,0.009825327510917031
88310,2024-08-12,4498.02,271,refund,Dallas,0,12,8,0,0,1,1,0.0,0.009825327510917031
88311,2024-08-27,775.8,166,refund,Houston,0,27,8,1,0,1,2,0.0,0.010509458512661395
88312,2024-06-05,1834.45,442,refund,San Antonio,0,5,6,2,0,1,7,0.010638297872340425,0.009838998211091235
88313,2024-02-14,2414.55,743,refund,Philadelphia,0,14,2,2,0,1,5,0.0,0.009115770282588878
88314,2024-08-15,2227.77,726,purchase,Los Angeles,0,15,8,3,0,0,3,0.009615384615384616,0.009561191626409019
88315,2023-10-29,2943.22,915,purchase,Dallas,0,29,10,6,1,0,1,0.0,0.009825327510917031
88316,2024-06-26,1965.29,834,purchase,Houston,0,26,6,2,0,0,2,0.03333333333333333,0.010509458512661395
88317,2024-05-21,3129.21,842,refund,New York,0,21,5,1,0,1,4,0.0,0.011608125687981587
88318,2024-08-09,708.3,691,purchase,Philadelphia,0,9,8,4,0,0,5,0.0,0.009115770282588878
88319,2024-08-23,4975.23,611,refund,Philadelphia,0,23,8,4,0,1,5,0.0,0.009115770282588878
88320,2024-08-17,509.07,403,refund,Chicago,0,17,8,5,1,1,0,0.0,0.009320121652114197
88321,2023-11-16,2069.45,844,refund,San Diego,0,16,11,3,0,1,8,0.009615384615384616,0.011373751359905053
88322,2023-12-05,2654.82,355,purchase,San Antonio,0,5,12,1,0,0,7,0.031578947368421054,0.009838998211091235
88323,2024-07-26,3773.8,282,purchase,San Diego,0,26,7,4,0,0,8,0.018518518518518517,0.011373751359905053
88324,2024-08-13,4291.39,695,refund,Philadelphia,0,13,8,1,0,1,5,0.022727272727272728,0.009115770282588878
88325,2024-10-15,1247.96,291,purchase,San Antonio,0,15,10,1,0,0,7,0.0,0.009838998211091235
88326,2023-11-01,2755.87,908,refund,San Jose,0,1,11,2,0,1,9,0.0,0.00887302396736359
88327,2024-02-15,1692.1,205,refund,Los Angeles,0,15,2,3,0,1,3,0.0,0.009561191626409019
88328,2024-09-21,1274.68,44,purchase,Chicago,0,21,9,5,1,0,0,0.01694915254237288,0.009320121652114197
88329,2024-01-26,2442.98,607,purchase,Los Angeles,0,26,1,4,0,0,3,0.010752688172043012,0.009561191626409019
88330,2024-04-28,2007.29,900,refund,San Diego,0,28,4,6,1,1,8,0.010526315789473684,0.011373751359905053
88331,2023-11-02,1969.59,491,purchase,Houston,0,2,11,3,0,0,2,0.0,0.010509458512661395
88332,2024-01-22,3076.41,929,refund,Los Angeles,0,22,1,0,0,1,3,0.0,0.009561191626409019
88333,2024-06-28,1952.91,580,purchase,San Jose,0,28,6,4,0,0,9,0.00980392156862745,0.00887302396736359
88334,2024-08-26,624.28,588,purchase,Chicago,0,26,8,0,0,0,0,0.019801980198019802,0.009320121652114197
88335,2024-01-31,3981.14,576,refund,Philadelphia,0,31,1,2,0,1,5,0.0,0.009115770282588878
88336,2024-03-21,2963.17,486,refund,Dallas,0,21,3,3,0,1,1,0.0,0.009825327510917031
88337,2023-12-31,3396.78,89,refund,San Diego,0,31,12,6,1,1,8,0.0,0.011373751359905053
88338,2024-05-12,1432.69,963,refund,Dallas,0,12,5,6,1,1,1,0.0,0.009825327510917031
88339,2024-03-25,3100.34,929,purchase,San Antonio,0,25,3,0,0,0,7,0.0,0.009838998211091235
88340,2024-07-30,3158.69,363,refund,New York,0,30,7,1,0,1,4,0.009708737864077669,0.011608125687981587
88341,2024-09-15,3271.31,920,refund,Phoenix,0,15,9,6,1,1,6,0.008695652173913044,0.009939759036144578
88342,2023-11-19,2102.48,867,refund,Houston,0,19,11,6,1,1,2,0.0,0.010509458512661395
88343,2024-05-28,1848.73,938,purchase,San Diego,0,28,5,1,0,0,8,0.0,0.011373751359905053
88344,2023-12-16,2058.81,441,refund,Chicago,0,16,12,5,1,1,0,0.01020408163265306,0.009320121652114197
88345,2024-04-18,2232.89,810,purchase,Phoenix,0,18,4,3,0,0,6,0.01,0.009939759036144578
88346,2023-12-24,3853.18,712,refund,San Diego,0,24,12,6,1,1,8,0.009523809523809525,0.011373751359905053
88347,2024-05-14,2363.7,345,refund,Houston,0,14,5,1,0,1,2,0.0,0.010509458512661395
88348,2024-07-01,1973.46,171,refund,San Diego,0,1,7,0,0,1,8,0.0,0.011373751359905053
88349,2024-02-21,3031.77,698,purchase,San Diego,0,21,2,2,0,0,8,0.024193548387096774,0.011373751359905053
88350,2024-05-25,2000.08,83,purchase,Philadelphia,0,25,5,5,1,0,5,0.0,0.009115770282588878
88351,2024-05-03,1897.19,254,refund,Dallas,0,3,5,4,0,1,1,0.019417475728155338,0.009825327510917031
88352,2024-01-22,1676.45,993,purchase,San Jose,0,22,1,0,0,0,9,0.0,0.00887302396736359
88353,2024-03-08,4352.68,611,purchase,Philadelphia,0,8,3,4,0,0,5,0.0,0.009115770282588878
88354,2024-06-03,3451.72,134,purchase,San Diego,0,3,6,0,0,0,8,0.02,0.011373751359905053
88355,2024-04-05,2302.8,764,purchase,Philadelphia,0,5,4,4,0,0,5,0.0,0.009115770282588878
88356,2023-12-19,3275.82,601,purchase,Houston,0,19,12,1,0,0,2,0.0,0.010509458512661395
88357,2024-09-06,2300.93,965,purchase,San Antonio,0,6,9,4,0,0,7,0.009009009009009009,0.009838998211091235
88358,2024-03-13,3708.63,867,refund,New York,0,13,3,2,0,1,4,0.0,0.011608125687981587
88359,2024-06-04,205.57,46,refund,San Antonio,0,4,6,1,0,1,7,0.009900990099009901,0.009838998211091235
88360,2024-05-24,1500.03,671,refund,Philadelphia,0,24,5,4,0,1,5,0.02040816326530612,0.009115770282588878
88361,2024-06-08,468.7,961,refund,San Antonio,0,8,6,5,1,1,7,0.02857142857142857,0.009838998211091235
88362,2023-10-22,1822.5,630,refund,New York,0,22,10,6,1,1,4,0.009615384615384616,0.011608125687981587
88363,2024-03-31,625.89,757,purchase,Phoenix,0,31,3,6,1,0,6,0.0,0.009939759036144578
88364,2023-12-23,2592.36,724,purchase,Phoenix,0,23,12,5,1,0,6,0.00847457627118644,0.009939759036144578
88365,2024-01-30,3521.37,959,purchase,San Antonio,0,30,1,1,0,0,7,0.03296703296703297,0.009838998211091235
88366,2024-09-01,2627.97,781,purchase,Los Angeles,0,1,9,6,1,0,3,0.0,0.009561191626409019
88367,2023-11-06,1411.41,383,purchase,Los Angeles,0,6,11,0,0,0,3,0.017391304347826087,0.009561191626409019
88368,2024-03-05,4470.69,429,refund,Los Angeles,0,5,3,1,0,1,3,0.010869565217391304,0.009561191626409019
88369,2023-11-03,3532.33,316,refund,Dallas,0,3,11,4,0,1,1,0.00847457627118644,0.009825327510917031
88370,2023-11-13,3199.15,413,refund,San Antonio,0,13,11,0,0,1,7,0.0,0.009838998211091235
88371,2024-08-31,1893.05,212,purchase,San Diego,0,31,8,5,1,0,8,0.0,0.011373751359905053
88372,2023-10-30,2098.13,748,purchase,San Jose,0,30,10,0,0,0,9,0.0,0.00887302396736359
88373,2024-01-12,3920.58,39,refund,Chicago,0,12,1,4,0,1,0,0.0,0.009320121652114197
88374,2024-06-10,1007.85,670,refund,San Antonio,0,10,6,0,0,1,7,0.01904761904761905,0.009838998211091235
88375,2023-11-23,2609.23,392,refund,San Diego,0,23,11,3,0,1,8,0.017241379310344827,0.011373751359905053
88376,2024-06-04,3065.42,121,refund,Phoenix,0,4,6,1,0,1,6,0.0,0.009939759036144578
88377,2024-09-10,3932.18,302,refund,Los Angeles,0,10,9,1,0,1,3,0.0,0.009561191626409019
88378,2023-11-24,11.81,250,refund,San Jose,0,24,11,4,0,1,9,0.0,0.00887302396736359
88379,2023-11-25,580.45,567,refund,San Diego,1,25,11,5,1,1,8,0.012658227848101266,0.011373751359905053
88380,2023-10-28,4908.78,517,purchase,San Antonio,0,28,10,5,1,0,7,0.0,0.009838998211091235
88381,2024-06-19,3649.73,671,purchase,Chicago,0,19,6,2,0,0,0,0.02040816326530612,0.009320121652114197
88382,2024-06-13,485.37,186,refund,Los Angeles,0,13,6,3,0,1,3,0.009433962264150943,0.009561191626409019
88383,2023-12-14,4001.75,377,purchase,Houston,0,14,12,3,0,0,2,0.0,0.010509458512661395
88384,2024-04-11,4191.36,1000,purchase,New York,0,11,4,3,0,0,4,0.008928571428571428,0.011608125687981587
88385,2024-04-08,3865.84,57,refund,San Diego,0,8,4,0,0,1,8,0.02040816326530612,0.011373751359905053
88386,2023-11-15,1661.54,405,refund,San Diego,0,15,11,2,0,1,8,0.0,0.011373751359905053
88387,2024-06-17,2049.93,368,purchase,Philadelphia,0,17,6,0,0,0,5,0.0,0.009115770282588878
88388,2024-04-07,2968.38,499,purchase,San Antonio,0,7,4,6,1,0,7,0.0,0.009838998211091235
